node_from,node_to,weight
2326,8170,1
2326,9475,1
2326,9624,1
2326,9986,1
2327,2512,1
2327,3692,1
2327,3955,1
2327,5356,1
2327,5439,1
2327,5678,1
2327,5833,1
2327,5870,1
2327,6162,1
2327,7054,1
2327,7631,1
2327,7767,1
2327,7921,1
2327,8687,1
2328,2527,1
2328,2736,1
2328,2832,1
2328,2965,1
2328,3252,1
2328,3389,1
2328,3443,1
2328,3645,1
2328,3878,1
2328,5834,1
2328,5866,1
2328,6373,1
2328,6466,1
2328,7428,1
2328,7494,1
2328,7566,1
2328,7595,1
2328,7713,1
2328,8227,1
2328,8394,1
2328,8690,1
2328,8767,1
2328,8789,1
2328,9501,1
2328,9534,1
2328,9551,1
2328,9772,1
2329,2362,1
2329,2994,1
2329,3023,1
2329,3492,1
2329,4137,1
2329,4531,1
2329,4713,1
2329,5015,1
2329,5143,1
2329,5262,1
2329,7316,1
2329,7665,1
2329,9918,1
2330,3063,1
2330,3769,1
2330,3820,1
2330,4896,1
2330,5019,1
2330,5557,1
2330,5876,1
2330,6496,1
2330,6996,1
2330,8109,1
2330,8500,1
2330,9979,1
2331,3550,1
2331,4200,1
2331,4457,1
2331,4703,1
2331,4814,1
2331,5432,1
2331,5595,1
2331,5840,1
2331,5967,1
2331,6440,1
2331,8610,1
2331,9442,1
2331,9761,1
2332,2608,1
2332,3047,1
2332,3197,1
2332,3590,1
2332,4884,1
2332,5735,1
2332,7745,1
2332,8209,1
2332,8809,1
2332,8859,1
2332,9000,1
2333,2659,1
2333,2711,1
2333,2878,1
2333,3157,1
2333,4714,1
2333,4835,1
2333,4906,1
2333,5038,1
2333,5417,1
2333,6498,1
2333,6856,1
2333,7135,1
2333,7352,1
2333,7481,1
2333,7755,1
2333,8092,1
2333,8459,1
2333,9108,1
2333,9179,1
2333,9390,1
2333,9436,1
2333,9551,1
2334,3007,1
2334,3010,1
2334,3591,1
2334,4709,1
2334,4894,1
2334,5675,1
2334,6000,1
2334,6649,1
2334,7249,1
2334,7595,1
2334,7808,1
2334,9437,1
2334,9840,1
2335,2390,1
2335,2651,1
2335,3667,1
2335,3789,1
2335,3860,1
2335,4017,1
2335,4521,1
2335,4705,1
2335,5478,1
2335,5684,1
2335,6231,1
2335,6745,1
2335,6948,1
2335,8417,1
2335,9519,1
2336,2682,1
2336,2967,1
2336,3608,1
2336,5308,1
2336,6180,1
2336,6442,1
2336,6556,1
2336,7149,1
2336,7754,1
2336,8123,1
2336,8295,1
2336,8637,1
2336,9116,1
2337,2738,1
2337,3001,1
2337,3047,1
2337,3105,1
2337,3590,1
2337,5119,1
2337,5267,1
2337,5605,1
2337,5816,1
2337,6014,1
2337,6317,1
2337,7325,1
2337,7426,1
2337,8346,1
2337,9028,1
2337,9062,1
2337,9239,1
2338,3416,1
2338,3941,1
2338,4842,1
2338,5736,1
2338,7025,1
2338,7760,1
2338,8104,1
2338,8843,1
2338,9249,1
2338,9493,1
2338,9730,1
2339,2563,1
2339,2767,1
2339,2871,1
2339,4435,1
2339,5001,1
2339,5004,1
2339,5699,1
2339,6980,1
2339,7331,1
2339,7919,1
2339,8460,1
2339,8691,1
2339,9315,1
2339,9628,1
2340,2361,1
2340,2458,1
2340,3047,1
2340,3305,1
2340,4808,1
2340,5962,1
2340,6849,1
2340,8736,1
2340,8864,1
2340,8895,1
2341,2970,1
2341,3063,1
2341,4401,1
2341,4891,1
2341,5421,1
2341,5598,1
2341,5599,1
2341,6751,1
2341,6771,1
2341,7526,1
2341,8526,1
2341,8701,1
2341,9871,1
2342,2389,1
2342,2531,1
2342,2881,1
2342,3144,1
2342,3465,1
2342,6607,1
2342,7750,1
2342,7782,1
2342,8454,1
2342,9950,1
2343,4164,1
2343,4249,1
2343,4541,1
2343,4809,1
2343,4900,1
2343,5554,1
2343,6171,1
2343,6177,1
2343,6373,1
2343,6899,1
2343,7554,1
2343,7574,1
2343,8738,1
2343,9231,1
2343,9479,1
2344,2889,1
2344,4094,1
2344,5059,1
2344,5424,1
2344,6917,1
2344,7206,1
2344,7901,1
2344,8037,1
2344,8517,1
2344,9664,1
2345,2622,1
2345,2692,1
2345,3233,1
2345,3380,1
2345,3543,1
2345,4328,1
2345,5345,1
2345,5491,1
2345,5846,1
2345,7060,1
2345,7457,1
2345,7897,1
2345,8042,1
2345,8853,1
2345,9389,1
2346,3503,1
2346,3539,1
2346,3893,1
2346,4074,1
2346,4638,1
2346,5496,1
2346,7697,1
2346,8012,1
2346,8085,1
2346,8359,1
2346,8427,1
2346,9167,1
2347,2776,1
2347,3209,1
2347,3591,1
2347,3807,1
2347,4284,1
2347,5352,1
2347,5543,1
2347,5857,1
2347,6227,1
2347,6401,1
2347,7081,1
2347,7335,1
2347,7480,1
2347,7704,1
2347,7709,1
2347,9034,1
2347,9261,1
2348,2986,1
2348,3090,1
2348,4444,1
2348,6405,1
2348,6688,1
2348,7384,1
2348,7753,1
2348,7935,1
2348,8696,1
2348,9034,1
2349,2413,1
2349,2487,1
2349,2687,1
2349,2712,1
2349,3295,1
2349,4229,1
2349,5612,1
2349,6622,1
2349,6915,1
2349,6957,1
2349,7544,1
2349,8300,1
2349,8393,1
2349,9603,1
2349,9948,1
2350,2529,1
2350,3115,1
2350,4082,1
2350,4606,1
2350,6257,1
2350,6533,1
2350,6741,1
2350,6811,1
2350,6908,1
2350,7095,1
2350,7955,1
2350,9142,1
2350,9740,1
2351,3417,1
2351,3467,1
2351,3590,1
2351,3931,1
2351,4070,1
2351,4463,1
2351,4854,1
2351,6141,1
2351,8298,1
2351,9142,1
2351,9212,1
2351,9260,1
2351,9454,1
2351,9730,1
2351,9825,1
2352,2847,1
2352,3167,1
2352,3283,1
2352,4291,1
2352,4941,1
2352,5381,1
2352,6220,1
2352,6626,1
2352,6941,1
2352,7570,1
2352,7687,1
2352,8296,1
2352,8591,1
2352,8802,1
2352,9313,1
2352,9438,1
2352,9720,1
2352,9795,1
2353,2466,1
2353,2726,1
2353,2968,1
2353,3126,1
2353,3767,1
2353,4413,1
2353,4506,1
2353,5102,1
2353,5449,1
2353,7479,1
2353,7500,1
2353,7637,1
2353,8420,1
2353,8604,1
2353,9646,1
2353,9820,1
2354,2655,1
2354,2895,1
2354,3420,1
2354,3941,1
2354,4753,1
2354,5317,1
2354,5419,1
2354,5760,1
2354,5961,1
2354,6003,1
2354,6630,1
2354,6713,1
2354,8027,1
2354,8936,1
2354,9649,1
2354,9667,1
2354,9877,1
2355,2678,1
2355,2991,1
2355,3502,1
2355,5532,1
2355,5700,1
2355,5809,1
2355,5992,1
2355,7264,1
2355,7634,1
2355,8365,1
2355,9077,1
2355,9945,1
2356,2691,1
2356,4948,1
2356,5575,1
2356,5861,1
2356,6014,1
2356,6134,1
2356,6469,1
2356,8586,1
2356,8710,1
2356,9505,1
2357,3599,1
2357,4070,1
2357,4292,1
2357,5230,1
2357,5881,1
2357,7501,1
2357,7812,1
2357,8338,1
2357,9857,1
2358,2917,1
2358,5048,1
2358,5438,1
2358,7024,1
2358,7608,1
2358,7982,1
2358,8860,1
2358,9876,1
2359,4108,1
2359,6614,1
2359,6904,1
2359,7170,1
2359,7226,1
2359,7352,1
2359,7609,1
2359,7814,1
2359,8798,1
2359,8862,1
2359,9538,1
2360,3509,1
2360,4469,1
2360,4489,1
2360,5768,1
2360,6268,1
2360,6387,1
2360,6473,1
2360,8368,1
2360,8566,1
2360,8739,1
2361,2487,1
2361,2738,1
2361,2916,1
2361,3442,1
2361,3446,1
2361,4186,1
2361,5003,1
2361,5153,1
2361,6024,1
2361,6244,1
2361,6501,1
2361,6573,1
2361,6682,1
2361,7341,1
2361,7647,1
2361,8236,1
2362,3030,1
2362,3406,1
2362,3483,1
2362,3809,1
2362,4454,1
2362,4696,1
2362,5159,1
2362,6544,1
2362,6704,1
2362,6798,1
2362,7242,1
2362,7429,1
2362,7982,1
2362,8463,1
2362,8614,1
2362,8801,1
2362,9681,1
2363,2644,1
2363,3881,1
2363,3884,1
2363,3888,1
2363,4661,1
2363,5207,1
2363,5979,1
2363,6408,1
2363,6606,1
2363,6735,1
2363,7392,1
2363,7573,1
2363,7631,1
2363,7638,1
2363,8112,1
2363,8180,1
2363,8367,1
2363,8584,1
2363,8980,1
2363,9063,1
2363,9301,1
2363,9478,1
2364,3523,1
2364,3837,1
2364,3946,1
2364,4411,1
2364,5298,1
2364,5369,1
2364,6519,1
2364,6969,1
2364,7333,1
2364,7861,1
2364,7919,1
2364,8094,1
2364,8661,1
2364,9053,1
2364,9879,1
2365,2428,1
2365,3361,1
2365,4903,1
2365,5197,1
2365,5381,1
2365,5847,1
2365,6683,1
2365,7481,1
2365,7555,1
2365,7700,1
2365,8322,1
2365,8345,1
2365,8714,1
2365,9038,1
2365,9702,1
2365,9945,1
2366,2664,1
2366,2732,1
2366,3327,1
2366,4034,1
2366,4448,1
2366,4709,1
2366,5099,1
2366,5530,1
2366,6223,1
2366,7605,1
2366,8511,1
2366,8729,1
2366,9170,1
2366,9630,1
2367,2759,1
2367,3068,1
2367,3287,1
2367,3600,1
2367,3718,1
2367,3887,1
2367,4483,1
2367,5019,1
2367,5789,1
2367,5794,1
2367,6216,1
2367,6458,1
2367,7019,1
2367,8016,1
2367,8333,1
2367,8911,1
2367,9427,1
2368,2721,1
2368,2859,1
2368,3522,1
2368,3861,1
2368,4193,1
2368,4234,1
2368,4659,1
2368,4858,1
2368,5363,1
2368,5868,1
2368,6448,1
2368,6491,1
2368,7268,1
2368,8204,1
2368,9105,1
2368,9278,1
2368,9870,1
2368,9885,1
2369,2399,1
2369,2650,1
2369,3523,1
2369,3649,1
2369,3650,1
2369,3789,1
2369,4522,1
2369,4562,1
2369,5011,1
2369,5473,1
2369,6095,1
2369,6696,1
2369,6812,1
2369,7024,1
2369,7170,1
2369,7383,1
2369,7422,1
2369,7717,1
2369,7773,1
2369,7952,1
2369,8010,1
2369,8372,1
2369,8412,1
2369,8660,1
2369,9092,1
2369,9655,1
2369,9845,1
2370,2405,1
2370,3119,1
2370,3969,1
2370,4196,1
2370,4388,1
2370,5332,1
2370,5651,1
2370,5911,1
2370,6097,1
2370,6365,1
2370,6618,1
2370,6886,1
2370,8217,1
2370,8429,1
2370,9246,1
2370,9262,1
2370,9833,1
2371,2398,1
2371,2534,1
2371,2601,1
2371,2866,1
2371,2908,1
2371,3148,1
2371,3220,1
2371,3305,1
2371,3543,1
2371,3971,1
2371,4344,1
2371,4859,1
2371,4994,1
2371,5081,1
2371,5415,1
2371,7557,1
2371,7610,1
2371,7827,1
2371,7922,1
2371,8576,1
2371,9060,1
2371,9594,1
2372,2596,1
2372,2621,1
2372,4891,1
2372,4970,1
2372,5410,1
2372,5927,1
2372,5990,1
2372,7193,1
2372,8168,1
2373,2495,1
2373,2986,1
2373,3369,1
2373,3386,1
2373,3887,1
2373,6661,1
2373,6729,1
2373,6835,1
2373,8088,1
2373,9365,1
2373,9492,1
2374,4282,1
2374,4350,1
2374,4803,1
2374,6617,1
2374,6770,1
2374,7142,1
2374,7268,1
2374,8066,1
2374,8067,1
2374,9460,1
2374,9521,1
2374,9748,1
2375,2396,1
2375,3746,1
2375,4517,1
2375,4674,1
2375,5229,1
2375,5259,1
2375,5998,1
2375,6016,1
2375,6122,1
2375,6273,1
2375,6910,1
2375,6970,1
2375,7841,1
2375,8651,1
2375,9272,1
2375,9371,1
2375,9410,1
2375,9893,1
2376,3166,1
2376,3684,1
2376,4273,1
2376,4346,1
2376,4538,1
2376,5279,1
2376,6322,1
2376,6338,1
2376,6759,1
2376,7027,1
2376,7099,1
2376,8063,1
2376,8464,1
2376,8471,1
2376,8860,1
2376,9628,1
2377,3210,1
2377,4354,1
2377,5998,1
2377,6636,1
2377,6786,1
2377,7479,1
2377,8713,1
2377,9041,1
2377,9350,1
2377,9388,1
2377,9410,1
2377,9745,1
2378,2740,1
2378,3019,1
2378,3210,1
2378,3256,1
2378,3997,1
2378,4631,1
2378,4643,1
2378,4711,1
2378,5231,1
2378,5901,1
2378,5958,1
2378,7898,1
2378,7966,1
2378,8048,1
2378,8883,1
2378,9437,1
2378,9484,1
2378,9883,1
2379,3250,1
2379,3516,1
2379,3567,1
2379,3963,1
2379,4223,1
2379,4726,1
2379,4737,1
2379,5634,1
2379,6253,1
2379,6610,1
2379,6770,1
2379,7412,1
2379,8014,1
2379,8861,1
2379,9288,1
2379,9640,1
2379,9743,1
2379,9916,1
2379,9984,1
2380,2715,1
2380,2781,1
2380,3739,1
2380,4099,1
2380,5697,1
2380,5978,1
2380,6335,1
2380,7070,1
2380,7126,1
2380,8313,1
2380,8564,1
2380,8615,1
2380,9329,1
2381,2759,1
2381,2873,1
2381,4165,1
2381,4267,1
2381,4283,1
2381,4635,1
2381,4910,1
2381,5108,1
2381,6980,1
2381,7105,1
2381,8115,1
2381,8236,1
2381,8365,1
2381,8449,1
2381,8689,1
2381,9239,1
2382,2441,1
2382,2470,1
2382,2789,1
2382,2891,1
2382,3460,1
2382,3619,1
2382,3881,1
2382,5410,1
2382,5792,1
2382,7638,1
2382,7803,1
2382,9121,1
2382,9693,1
2383,2993,1
2383,3213,1
2383,3647,1
2383,3898,1
2383,5039,1
2383,5106,1
2383,6981,1
2383,7316,1
2383,7324,1
2383,7728,1
2383,7772,1
2383,8704,1
2383,9473,1
2383,9792,1
2384,2697,1
2384,3157,1
2384,3290,1
2384,3356,1
2384,4116,1
2384,4749,1
2384,5076,1
2384,7914,1
2384,8138,1
2384,8655,1
2384,9575,1
2384,9580,1
2385,3941,1
2385,4041,1
2385,4276,1
2385,4329,1
2385,4392,1
2385,4472,1
2385,6144,1
2385,6498,1
2385,7073,1
2385,7256,1
2385,7373,1
2385,7488,1
2385,8467,1
2385,9946,1
2386,2401,1
2386,3218,1
2386,3598,1
2386,4472,1
2386,4675,1
2386,6710,1
2386,7182,1
2386,8136,1
2386,8856,1
2386,9175,1
2386,9498,1
2387,2903,1
2387,4243,1
2387,4582,1
2387,5394,1
2387,6661,1
2387,6882,1
2387,7497,1
2387,7882,1
2387,8197,1
2387,8430,1
2387,8617,1
2387,9518,1
2387,9697,1
2388,2471,1
2388,4100,1
2388,4326,1
2388,4974,1
2388,5201,1
2388,5668,1
2388,6264,1
2388,6725,1
2388,6785,1
2388,6879,1
2388,7133,1
2388,7436,1
2388,7551,1
2388,7604,1
2388,7725,1
2388,7895,1
2388,8776,1
2388,9094,1
2388,9546,1
2389,2502,1
2389,3566,1
2389,4059,1
2389,4877,1
2389,5081,1
2389,6638,1
2389,6961,1
2389,7267,1
2389,8491,1
2389,9517,1
2389,9541,1
2390,2443,1
2390,2864,1
2390,2877,1
2390,3622,1
2390,4190,1
2390,5440,1
2390,5912,1
2390,6757,1
2390,7119,1
2390,7380,1
2390,7415,1
2390,8038,1
2390,8442,1
2391,3026,1
2391,4070,1
2391,4410,1
2391,5715,1
2391,6100,1
2391,6297,1
2391,6359,1
2391,6528,1
2391,6751,1
2391,7188,1
2391,8564,1
2391,8807,1
2391,9027,1
2391,9414,1
2391,9780,1
2392,3332,1
2392,4105,1
2392,4701,1
2392,5127,1
2392,5277,1
2392,5730,1
2392,6594,1
2392,8526,1
2392,9044,1
2392,9133,1
2392,9197,1
2392,9610,1
2392,9702,1
2392,9745,1
2393,3384,1
2393,3560,1
2393,3852,1
2393,4279,1
2393,5047,1
2393,5257,1
2393,5754,1
2393,7437,1
2393,8648,1
2393,9153,1
2393,9251,1
2394,2475,1
2394,2480,1
2394,2790,1
2394,3243,1
2394,3261,1
2394,3716,1
2394,3845,1
2394,4838,1
2394,5340,1
2394,6154,1
2394,6411,1
2394,6923,1
2394,6951,1
2394,7096,1
2394,7221,1
2394,7816,1
2394,7887,1
2394,9254,1
2394,9554,1
2394,9687,1
2395,2685,1
2395,2910,1
2395,3483,1
2395,4071,1
2395,4651,1
2395,5407,1
2395,5424,1
2395,6291,1
2395,6548,1
2395,7166,1
2395,7802,1
2395,8287,1
2395,9302,1
2395,9542,1
2396,2453,1
2396,2618,1
2396,2687,1
2396,3279,1
2396,3521,1
2396,3755,1
2396,3901,1
2396,4102,1
2396,4260,1
2396,4418,1
2396,5433,1
2396,6388,1
2396,6444,1
2396,7191,1
2396,7258,1
2396,7311,1
2396,7469,1
2396,7926,1
2396,7989,1
2396,8019,1
2396,8192,1
2396,8459,1
2396,8804,1
2396,9096,1
2396,9729,1
2396,9779,1
2396,9966,1
2397,2472,1
2397,3026,1
2397,4337,1
2397,4929,1
2397,6192,1
2397,6574,1
2397,6580,1
2397,7766,1
2397,8981,1
2397,9342,1
2398,2500,1
2398,2618,1
2398,2738,1
2398,3142,1
2398,3362,1
2398,3578,1
2398,3665,1
2398,4368,1
2398,4479,1
2398,5797,1
2398,5902,1
2398,6570,1
2398,6696,1
2398,7047,1
2398,7390,1
2398,7965,1
2399,2432,1
2399,3139,1
2399,3159,1
2399,3601,1
2399,3626,1
2399,3706,1
2399,4380,1
2399,4389,1
2399,4471,1
2399,4891,1
2399,5826,1
2399,6701,1
2399,6797,1
2399,7627,1
2399,7832,1
2399,8600,1
2399,8987,1
2399,9820,1
2400,2557,1
2400,4537,1
2400,5407,1
2400,6496,1
2400,7040,1
2400,7184,1
2400,7619,1
2400,7727,1
2400,8858,1
2400,9141,1
2401,2902,1
2401,3035,1
2401,3141,1
2401,3739,1
2401,3920,1
2401,4282,1
2401,4441,1
2401,4829,1
2401,4991,1
2401,5193,1
2401,5222,1
2401,5293,1
2401,5493,1
2401,5604,1
2401,6026,1
2401,6078,1
2401,6265,1
2401,6308,1
2401,7137,1
2401,8462,1
2401,8646,1
2401,8774,1
2402,2726,1
2402,4051,1
2402,4409,1
2402,6076,1
2402,6302,1
2402,6429,1
2402,7044,1
2402,7222,1
2402,7698,1
2402,8628,1
2402,9786,1
2402,9878,1
2403,2925,1
2403,3293,1
2403,3484,1
2403,3944,1
2403,4080,1
2403,4132,1
2403,4154,1
2403,4857,1
2403,5569,1
2403,6116,1
2403,6702,1
2403,6774,1
2403,7292,1
2403,8182,1
2403,8495,1
2403,9141,1
2403,9202,1
2403,9237,1
2403,9253,1
2403,9314,1
2404,3052,1
2404,3979,1
2404,4095,1
2404,4647,1
2404,4742,1
2404,5668,1
2404,5866,1
2404,6279,1
2404,6821,1
2404,6910,1
2404,7577,1
2404,7730,1
2404,8259,1
2404,9285,1
2404,9686,1
2404,9765,1
2405,3928,1
2405,4453,1
2405,4683,1
2405,4816,1
2405,5127,1
2405,5163,1
2405,5224,1
2405,6296,1
2405,6795,1
2405,7162,1
2405,7248,1
2405,7256,1
2405,7272,1
2405,7394,1
2405,7549,1
2405,7767,1
2405,9077,1
2405,9242,1
2405,9511,1
2406,2876,1
2406,3657,1
2406,4591,1
2406,4880,1
2406,5172,1
2406,5296,1
2406,5375,1
2406,5675,1
2406,5911,1
2406,6307,1
2406,6467,1
2406,6723,1
2406,6993,1
2406,8063,1
2406,8519,1
2406,8623,1
2407,2523,1
2407,3184,1
2407,3778,1
2407,4290,1
2407,4419,1
2407,5248,1
2407,5638,1
2407,5988,1
2407,6089,1
2407,6317,1
2407,6488,1
2407,7341,1
2407,7861,1
2408,2837,1
2408,3927,1
2408,5058,1
2408,5194,1
2408,5381,1
2408,5819,1
2408,5949,1
2408,6089,1
2408,6299,1
2408,7599,1
2408,7651,1
2408,7762,1
2408,8048,1
2408,8276,1
2408,8781,1
2408,9424,1
2408,9573,1
2408,9852,1
2409,2682,1
2409,3114,1
2409,3221,1
2409,3418,1
2409,4778,1
2409,5209,1
2409,5652,1
2409,7829,1
2409,8072,1
2409,8928,1
2409,9029,1
2409,9284,1
2409,9340,1
2409,9495,1
2410,2466,1
2410,2632,1
2410,3210,1
2410,3239,1
2410,3413,1
2410,3582,1
2410,3625,1
2410,4159,1
2410,4491,1
2410,5617,1
2410,6141,1
2410,6268,1
2410,6321,1
2410,6477,1
2410,6579,1
2410,7139,1
2410,7246,1
2410,7344,1
2410,7964,1
2410,8807,1
2410,9137,1
2410,9189,1
2410,9305,1
2410,9911,1
2411,3204,1
2411,3223,1
2411,3371,1
2411,3810,1
2411,4271,1
2411,5152,1
2411,5217,1
2411,5251,1
2411,5614,1
2411,5700,1
2411,6370,1
2411,6568,1
2411,6783,1
2411,6970,1
2411,7941,1
2411,8687,1
2411,9183,1
2411,9255,1
2411,9515,1
2411,9622,1
2411,9951,1
2412,2426,1
2412,3268,1
2412,3575,1
2412,3592,1
2412,4932,1
2412,5168,1
2412,5283,1
2412,5708,1
2412,5738,1
2412,6325,1
2412,6604,1
2412,6765,1
2412,6940,1
2412,7027,1
2412,7768,1
2412,7919,1
2412,8327,1
2412,8418,1
2412,8667,1
2412,8825,1
2412,8895,1
2412,9129,1
2413,4110,1
2413,4730,1
2413,4769,1
2413,5494,1
2413,6364,1
2413,6374,1
2413,6707,1
2413,6716,1
2413,7184,1
2413,7350,1
2413,7477,1
2413,7614,1
2413,7950,1
2413,8397,1
2413,8571,1
2413,8607,1
2413,9943,1
2414,2415,1
2414,2779,1
2414,3329,1
2414,3907,1
2414,4068,1
2414,4319,1
2414,4346,1
2414,4556,1
2414,4653,1
2414,4722,1
2414,5336,1
2414,5487,1
2414,5573,1
2414,6882,1
2414,7103,1
2414,8729,1
2414,8733,1
2414,8977,1
2414,9383,1
2414,9734,1
2415,3619,1
2415,3627,1
2415,3928,1
2415,4500,1
2415,4608,1
2415,4989,1
2415,5235,1
2415,5331,1
2415,5971,1
2415,6360,1
2415,6902,1
2415,8072,1
2415,8427,1
2415,9477,1
2415,9755,1
2415,9950,1
2416,3153,1
2416,3549,1
2416,3736,1
2416,3737,1
2416,3837,1
2416,3995,1
2416,4247,1
2416,4608,1
2416,5113,1
2416,5815,1
2416,5878,1
2416,6408,1
2416,6859,1
2416,6879,1
2416,7403,1
2416,9719,1
2417,3047,1
2417,3180,1
2417,3527,1
2417,3984,1
2417,4137,1
2417,4643,1
2417,4715,1
2417,4943,1
2417,5027,1
2417,5308,1
2417,5474,1
2417,5636,1
2417,6016,1
2417,6055,1
2417,6268,1
2417,6529,1
2417,6565,1
2417,6727,1
2417,6814,1
2417,6851,1
2417,8608,1
2417,8716,1
2417,9058,1
2417,9574,1
2418,3068,1
2418,3328,1
2418,3816,1
2418,4733,1
2418,4891,1
2418,5160,1
2418,5217,1
2418,5386,1
2418,5392,1
2418,6561,1
2418,6686,1
2418,6902,1
2418,7166,1
2418,7232,1
2418,7511,1
2418,7524,1
2418,8301,1
2419,2524,1
2419,2973,1
2419,3818,1
2419,5305,1
2419,6203,1
2419,6584,1
2419,7288,1
2419,7910,1
2419,8003,1
2419,8482,1
2419,9484,1
2419,9937,1
2419,9993,1
2420,2873,1
2420,3365,1
2420,3386,1
2420,4964,1
2420,6245,1
2420,6383,1
2420,8469,1
2420,9958,1
2421,3201,1
2421,3219,1
2421,3532,1
2421,4576,1
2421,5075,1
2421,5340,1
2421,6725,1
2421,9918,1
2422,2851,1
2422,3893,1
2422,4883,1
2422,5423,1
2422,5839,1
2422,5855,1
2422,6467,1
2422,6718,1
2422,6739,1
2422,7751,1
2422,7953,1
2422,8591,1
2422,8905,1
2422,9602,1
2422,9989,1
2423,3554,1
2423,3574,1
2423,6457,1
2423,6586,1
2423,7127,1
2423,7792,1
2423,8302,1
2423,8669,1
2423,8949,1
2423,9337,1
2423,9530,1
2423,9754,1
2424,2508,1
2424,2747,1
2424,2970,1
2424,3309,1
2424,3859,1
2424,3930,1
2424,4163,1
2424,4199,1
2424,6404,1
2424,7106,1
2424,7880,1
2424,8458,1
2424,8627,1
2424,9388,1
2424,9412,1
2424,9798,1
2424,9851,1
2425,2820,1
2425,2955,1
2425,3636,1
2425,3872,1
2425,5154,1
2425,5556,1
2425,5731,1
2425,5988,1
2425,6274,1
2425,6340,1
2425,6428,1
2425,7011,1
2425,7398,1
2425,7981,1
2425,8001,1
2425,8051,1
2425,8280,1
2425,9023,1
2425,9146,1
2425,9188,1
2425,9262,1
2425,9304,1
2425,9478,1
2426,2991,1
2426,3216,1
2426,3473,1
2426,3556,1
2426,4354,1
2426,5085,1
2426,5126,1
2426,7250,1
2426,7905,1
2426,8431,1
2426,8952,1
2426,8999,1
2426,9021,1
2426,9293,1
2426,9624,1
2426,9625,1
2427,2623,1
2427,3087,1
2427,5646,1
2427,5832,1
2427,5913,1
2427,6193,1
2427,6692,1
2427,7741,1
2427,8069,1
2427,8089,1
2428,4253,1
2428,4293,1
2428,4591,1
2428,5473,1
2428,6384,1
2428,6567,1
2428,6849,1
2428,6947,1
2428,7178,1
2428,7212,1
2428,7415,1
2428,7645,1
2428,8113,1
2428,8428,1
2428,9218,1
2428,9361,1
2428,9721,1
2429,4033,1
2429,4314,1
2429,4544,1
2429,4853,1
2429,5612,1
2429,6367,1
2429,7280,1
2429,8537,1
2429,8673,1
2429,9862,1
2430,3042,1
2430,3324,1
2430,5401,1
2430,6036,1
2430,6966,1
2430,8257,1
2430,8399,1
2430,8744,1
2430,9117,1
2430,9949,1
2431,2622,1
2431,2958,1
2431,3162,1
2431,4002,1
2431,4345,1
2431,4452,1
2431,5543,1
2431,5685,1
2431,6447,1
2431,7994,1
2432,3313,1
2432,3590,1
2432,4872,1
2432,5116,1
2432,5186,1
2432,5692,1
2432,5757,1
2432,6425,1
2432,6528,1
2432,6628,1
2432,6946,1
2432,7254,1
2432,7304,1
2432,7697,1
2432,8019,1
2432,8318,1
2432,8342,1
2432,8741,1
2432,8924,1
2432,9573,1
2433,2650,1
2433,3186,1
2433,3467,1
2433,3608,1
2433,6725,1
2433,6943,1
2433,7217,1
2433,7294,1
2433,8349,1
2433,9321,1
2434,3865,1
2434,4015,1
2434,4526,1
2434,4527,1
2434,4689,1
2434,4781,1
2434,4797,1
2434,5039,1
2434,5423,1
2434,5431,1
2434,5644,1
2434,5945,1
2434,6796,1
2434,7245,1
2434,7327,1
2434,7644,1
2434,7911,1
2434,8153,1
2434,9689,1
2434,9818,1
2435,3499,1
2435,3920,1
2435,4421,1
2435,4848,1
2435,5567,1
2435,5670,1
2435,6020,1
2435,7117,1
2435,7868,1
2435,9345,1
2435,9350,1
2436,2702,1
2436,3190,1
2436,3194,1
2436,3222,1
2436,3797,1
2436,4048,1
2436,4585,1
2436,4954,1
2436,5494,1
2436,5638,1
2436,6911,1
2436,8163,1
2436,9812,1
2436,9895,1
2437,3367,1
2437,3531,1
2437,3886,1
2437,4380,1
2437,7001,1
2437,7440,1
2437,7892,1
2437,8521,1
2437,9896,1
2438,2585,1
2438,2642,1
2438,3010,1
2438,3161,1
2438,3913,1
2438,3920,1
2438,4617,1
2438,4644,1
2438,4789,1
2438,5566,1
2438,8256,1
2438,8430,1
2438,8543,1
2438,9447,1
2439,2473,1
2439,3274,1
2439,3943,1
2439,4062,1
2439,4111,1
2439,4124,1
2439,4276,1
2439,4805,1
2439,5091,1
2439,5391,1
2439,5987,1
2439,6086,1
2439,7010,1
2439,7265,1
2439,7413,1
2439,9560,1
2439,9983,1
2440,3647,1
2440,4210,1
2440,5235,1
2440,5310,1
2440,5504,1
2440,5675,1
2440,5690,1
2440,5980,1
2440,6225,1
2440,6297,1
2440,6762,1
2440,6847,1
2440,7682,1
2440,7738,1
2440,8015,1
2440,8162,1
2440,9572,1
2441,2540,1
2441,2615,1
2441,2706,1
2441,2833,1
2441,3232,1
2441,3245,1
2441,3739,1
2441,4331,1
2441,4485,1
2441,7478,1
2441,7685,1
2441,7969,1
2441,8650,1
2442,2610,1
2442,2877,1
2442,4503,1
2442,4652,1
2442,5391,1
2442,6651,1
2442,6762,1
2442,6789,1
2442,6796,1
2442,8164,1
2442,8440,1
2442,9163,1
2442,9663,1
2443,2478,1
2443,3488,1
2443,4276,1
2443,4888,1
2443,4973,1
2443,6752,1
2443,7362,1
2443,7390,1
2443,7698,1
